Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,02616.007040,A5_43,84,0.24248
,,02616.008000,A5_32,99,0.30632
,,02615.992560,A5_21,94,0.36152
,,02616.001040,A5_31,85,0.31712
,,02616.000560,A5_22,100,0.31376
,,02616.002160,A5_42,86,0.4664
,,02616.211200,A5_41,66,0.25968
,,02615.834720,C2_21,66,0.86432
,,02616.826480,C2_21,5,0.08872
,,02617.123920,A5_14,10,0.02344
,,02616.261280,A5_34,272,0.84584
,,02617.109920,A5_32,11,0.03672
,,02617.043280,A5_41,16,0.09072
,,02617.011760,B1_11,8,0.2536
,,02617.137760,A5_33,23,0.10552
,,02617.128480,A5_43,9,0.02408
,,02617.137760,A5_44,16,0.10128
,,02617.183600,B5_24,5,0.0328
,,02617.139840,B5_41,14,0.10888
,,02617.143840,D5_23,20,0.06856
,,02617.454000,B1_11,8,0.1604
,,02617.360560,C2_21,39,0.20488
,,02617.132240,A5_12,101,0.43408
,,02617.128240,A5_24,90,0.51552
,,02617.131840,B5_22,27,0.3476
,,02617.122640,C5_21,49,0.3568
,,02616.492640,A6_24,50,1.14688
,,02617.251600,A5_14,148,0.46976
,,02617.129200,A5_13,152,0.5568
,,02617.070560,A5_11,137,0.64384
,,02617.129680,A5_23,148,0.59056
,,02617.085680,A5_42,160,0.63776
,,02617.253040,A5_43,141,0.45808
,,02617.253440,A5_32,150,0.49744
,,02617.107680,A5_21,152,0.55736
,,02617.129600,A5_31,174,0.61088
,,02617.120000,A5_22,165,0.60656
,,02617.500240,A5_41,117,0.50208
,,02617.500240,A5_34,156,0.79656
,,02618.363120,B1_11,12,0.23104
,,02618.116160,A6_24,15,0.51464
,,02619.019440,A1_21,8,0.1196
,,02618.745680,A6_24,5,0.17328
,,02619.051360,A6_24,13,0.10896
,,02609.289520,D4_13,826,10.2996
,,02618.981920,D5_23,101,0.484
,,02618.769760,B1_11,101,0.93184
,,02619.321600,A1_21,40,0.53712
,,02619.293520,A6_24,32,0.55792
,,02619.697280,D4_13,21,0.59496
,,02619.918560,B1_11,51,0.4844
,,02619.960000,A6_24,28,0.55944
,,02620.543680,D4_13,16,0.38216
,,02620.901360,D5_23,10,0.15816
,,02620.900720,A6_24,6,0.17136
,,02619.388400,C5_22,145,1.8268
,,02621.447760,A5_34,66,0.20096
,,02621.464000,A5_41,20,0.13936
,,02621.385760,D5_23,5,0.10752
,,02621.438400,C5_22,41,0.28248
,,02621.828320,C5_22,5,0.17416
,,02621.230960,A6_24,42,0.86896
,,02622.014320,C1_24,6,0.17424
,,02622.220720,A5_34,7,0.1652
,,02622.245200,C5_22,5,0.11504
,,02622.551280,C1_24,13,0.3156
,,02622.519760,A5_34,11,0.42488
,,02623.121680,B6_14,12,0.02808
,,02623.126720,B6_34,9,0.02184
,,02623.117200,B6_41,8,0.0208
,,02623.339120,A6_23,14,0.04496
,,02623.150240,A6_31,6,0.0392
,,02623.121680,B6_12,44,0.17272
,,02623.120480,B6_11,17,0.14296
,,02623.126400,B6_33,19,0.13744
,,02623.102160,B6_23,49,0.19504
,,02623.126720,B6_24,26,0.16352
,,02623.121440,B6_42,25,0.17296
,,02623.133520,B6_43,13,0.13032
,,02623.125120,B6_32,11,0.03104
,,02623.119760,B6_21,19,0.13744
,,02623.125440,B6_31,18,0.1384
,,02623.121520,B6_22,51,0.1784
,,02623.583920,C1_24,6,0.06544
,,02623.429760,A3_33,7,0.06448
,,02623.053600,A5_34,29,0.3672
,,02623.159280,A6_14,37,0.25096
,,02623.187120,A6_12,31,0.23304
,,02623.145680,A6_13,50,0.27872
,,02623.143600,A6_11,48,0.28856
,,02623.146160,A6_33,39,0.274
,,02623.145680,A6_34,36,0.27304
,,02623.170880,A6_42,34,0.24792
,,02623.148480,A6_43,38,0.2748
,,02623.162000,A6_32,55,0.32224
,,02623.149120,A6_44,48,0.28184
,,02623.172160,A6_21,30,0.24384
,,02623.148960,A6_41,72,0.28
,,02623.312400,A6_31,32,0.10496
,,02623.159280,A6_22,31,0.26736
,,02623.479600,B6_14,15,0.04352
,,02623.401040,B6_12,19,0.05352
,,02623.124000,B6_13,80,0.34424
,,02623.456640,B6_11,12,0.04128
,,02623.454000,B6_33,18,0.05168
,,02623.399840,B6_23,23,0.07248
,,02623.501760,B6_34,16,0.04696
,,02623.438800,B6_24,19,0.05736
,,02623.430880,B6_42,19,0.0692
,,02623.475440,B6_43,14,0.0416
,,02623.515120,B6_32,18,0.05888
,,02623.119680,B6_44,81,0.31568
,,02623.456560,B6_21,16,0.05368
,,02623.452880,B6_41,13,0.04328
,,02623.456560,B6_31,15,0.05016
,,02623.400720,B6_22,28,0.08304
,,02623.145200,C6_14,42,0.28192
,,02623.148880,C6_12,30,0.26696
,,02623.148720,C6_13,33,0.2672
,,02623.148960,C6_11,33,0.26872
,,02623.150080,C6_33,48,0.30648
,,02623.290720,C6_23,38,0.13472
,,02623.136400,C6_34,49,0.31312
,,02623.143200,C6_24,36,0.31328
,,02623.152080,C6_42,42,0.27688
,,02623.175520,C6_43,32,0.24464
,,02623.149920,C6_32,45,0.25152
,,02623.209760,C6_44,44,0.26264
,,02623.150560,C6_21,47,0.28016
,,02623.142960,C6_41,70,0.2772
,,02623.143200,C6_31,51,0.28016
,,02623.180800,C6_22,24,0.23032
,,02623.139440,D6_14,54,0.27824
,,02623.136400,D6_12,55,0.2848
,,02623.147680,D6_13,47,0.27776
,,02623.149120,D6_11,50,0.30736
,,02623.306480,D6_33,26,0.10464
,,02623.135680,D6_23,94,0.3208
,,02623.140560,D6_34,46,0.278
,,02623.180080,D6_24,53,0.23728
,,02623.174320,D6_42,52,0.24656
,,02623.154160,D6_43,59,0.26784
,,02623.134000,D6_32,46,0.28336
,,02623.205200,D6_44,51,0.27904
,,02623.154160,D6_21,42,0.27608
,,02623.143680,D6_41,65,0.27984
,,02623.150400,D6_31,44,0.30608
,,02623.139360,D6_22,47,0.29408
,,02621.234000,D4_13,136,2.7484
,,02623.776560,B6_12,10,0.2124
,,02623.699360,B6_11,79,0.36096
,,02623.680720,B6_33,60,0.33392
,,02623.827760,B6_23,14,0.16808
,,02623.829600,B6_24,29,0.17464
,,02623.744480,B6_42,48,0.3568
,,02623.705200,B6_21,63,0.31928
,,02624.123680,D4_13,10,0.25216
,,02623.703440,B6_14,115,0.55768
,,02623.709680,B6_43,112,0.56808
,,02623.655440,B6_41,157,0.6384
,,02623.703680,B6_31,98,0.54072
,,02623.702000,B6_34,170,0.8868
,,02623.725200,B6_32,186,0.80968
,,02623.758480,C1_24,44,0.97464
,,02624.556480,D4_13,5,0.162
,,02624.646880,D5_23,36,0.13288
,,02624.890080,C1_24,9,0.1656
,,02625.180960,C1_24,8,0.16168
,,02624.824800,D4_13,11,0.32832
,,02622.200560,A6_24,403,2.98944
,,02625.722000,B4_23,11,0.06752
,,02625.283680,D4_13,36,0.6516
,,02623.833440,A5_34,127,2.07376
,,02625.465440,C1_24,91,0.80216
,,02626.117200,A5_34,45,0.4924
,,02626.058640,A6_23,154,0.72608
,,02626.781360,D5_23,38,0.16952
,,02627.135680,B4_23,30,0.08816
,,02627.324240,B4_23,5,0.0192
,,02627.084080,D5_23,20,0.17336
,,02627.160960,A6_23,13,0.096
,,02627.722160,B4_23,9,0.09632
,,02627.467120,A6_23,105,0.50608
,,02628.161520,B4_23,6,0.05824
,,02628.118320,D5_23,43,0.19288
,,02628.123120,A6_23,73,0.39928
,,02628.600720,B4_23,11,0.08064
,,02628.687600,D5_23,18,0.05944
,,02628.685840,A6_23,23,0.09696
,,02625.296880,A6_24,607,3.498
,,02629.069840,A6_24,7,0.14208
,,02629.214800,B6_41,6,0.12608
,,02626.210800,D4_13,245,3.2704
,,02629.504000,A1_21,5,0.17272
,,02629.477280,A6_24,5,0.27416
,,02629.682560,B6_41,11,0.10432
,,02629.157360,A6_23,117,0.78928
,,02629.922720,B6_41,5,0.04728
,,02630.275280,D5_23,8,0.03256
,,02630.071600,B6_41,7,0.12304
,,02629.913680,A1_21,16,0.62736
,,02630.441600,A3_33,6,0.03056
,,02630.067680,A6_23,104,0.4608
,,02630.332560,B6_41,6,0.0916
,,02630.516400,D5_23,18,0.24352
,,02630.760720,A6_23,16,0.05352
,,02630.661280,A6_24,14,0.21968
,,02630.948880,A3_33,65,0.24096
,,02631.372000,A6_23,33,0.10184
,,02631.626880,A6_23,21,0.07808
,,02631.882960,A3_33,13,0.12328
,,02631.490560,D5_23,67,0.47336
,,02632.106240,D5_23,20,0.07784
,,02632.126880,A6_23,12,0.07144
,,02632.692640,B4_23,25,0.09704
,,02632.672880,A6_23,15,0.05776
,,02632.762320,B3_22,6,0.18912
,,02632.884160,A6_23,27,0.07024
,,02632.939440,B6_41,5,0.04824
,,02633.142560,A3_33,5,0.03728
,,02633.166400,A6_23,10,0.03808
,,02632.737840,A1_21,77,1.15128
,,02633.839360,A6_33,7,0.0456
,,02633.720800,A6_23,13,0.10192
,,02633.836960,A6_41,5,0.06
,,02633.808880,B6_12,8,0.03464
,,02633.793840,B6_33,6,0.05048
,,02633.797920,B6_23,6,0.04624
,,02633.769600,B6_34,6,0.07176
,,02633.796480,B6_24,6,0.04496
,,02633.815440,B6_32,6,0.02328
,,02633.796480,B6_21,7,0.04704
,,02633.750800,B6_41,22,0.07712
,,02633.780400,B6_31,5,0.05928
,,02633.824320,B6_22,5,0.01472
,,02633.845520,A6_12,39,0.30288
,,02633.854160,A6_13,34,0.25656
,,02634.005360,A6_11,23,0.10448
,,02634.008240,A6_33,28,0.10616
,,02634.005840,A6_34,38,0.1424
,,02633.984880,A6_42,30,0.15192
,,02634.006640,A6_43,37,0.13024
,,02634.007760,A6_32,28,0.10712
,,02634.004640,A6_44,37,0.14
,,02634.010160,A6_21,30,0.12128
,,02633.997680,A6_41,39,0.13504
,,02634.003280,A6_31,33,0.1196
,,02634.011440,A6_22,24,0.11032
,,02633.968800,B6_24,8,0.09216
,,02633.865280,C6_14,35,0.27712
,,02634.006400,C6_12,34,0.1396
,,02634.010080,C6_13,24,0.10808
,,02633.845520,C6_11,37,0.29688
,,02634.005840,C6_23,31,0.12904
,,02634.007600,C6_34,31,0.13632
,,02634.006640,C6_24,32,0.10872
,,02634.008640,C6_42,34,0.12808
,,02634.008480,C6_43,41,0.13616
,,02634.010160,C6_32,26,0.10208
,,02633.837040,C6_44,51,0.30408
,,02633.845600,C6_21,34,0.26992
,,02633.841120,C6_41,47,0.30184
,,02634.006240,C6_31,27,0.10864
,,02633.988880,C6_22,29,0.12304
,,02633.832880,D6_14,41,0.30904
,,02634.005360,D6_12,32,0.11616
,,02634.004000,D6_13,31,0.12352
,,02633.891120,D6_11,36,0.22376
,,02634.002000,D6_33,22,0.10976
,,02633.838400,D6_34,35,0.29864
,,02633.847200,D6_24,37,0.2896
,,02633.827360,D6_42,45,0.31864
,,02633.865920,D6_44,45,0.27872
,,02633.844080,D6_41,42,0.30104
,,02634.006400,D6_31,27,0.1084
,,02633.832880,D6_22,33,0.31056
,,02633.834240,A6_14,33,0.41024
,,02634.282800,A6_23,15,0.06624
,,02633.825840,A6_24,119,0.42696
,,02634.004640,C6_33,32,0.14992
,,02633.837680,D6_43,44,0.38832
,,02634.009920,D6_32,26,0.1476
,,02633.836960,D6_21,39,0.3176
,,02634.456960,B5_44,8,0.092
,,02633.824880,B6_13,124,0.68448
,,02633.948000,B6_23,116,0.61152
,,02634.165200,B6_24,90,0.41608
,,02633.831920,B6_44,116,0.61688
,,02633.954480,B6_22,79,0.6188
,,02633.833200,D6_23,89,0.8036
,,02634.427200,B1_11,13,0.26256
,,02634.801440,B1_11,5,0.05936
,,02634.452560,A6_24,43,0.22808
,,02633.951120,B6_12,147,0.7372
,,02634.172400,B6_33,152,0.60248
,,02634.807920,A6_23,42,0.11648
,,02634.795520,A6_24,20,0.27768
,,02634.182240,B6_14,188,0.72832
,,02634.174160,B6_11,132,0.74424
,,02634.194320,B6_34,217,0.93144
,,02634.165280,B6_42,118,0.7456
,,02634.180800,B6_43,176,0.7628
,,02634.198880,B6_32,211,0.81728
,,02634.181360,B6_21,183,0.86272
,,02634.174320,B6_41,219,0.92744
,,02634.176240,B6_31,160,0.77608
,,02634.342080,C1_21,210,0.86864
,,02635.166400,A6_23,32,0.13152
,,02635.274960,D4_43,6,0.18496
,,02635.251760,A6_24,8,0.24144
,,02635.498880,A6_23,71,0.29016
,,02635.992640,C1_11,13,0.1172
,,02635.991600,C1_23,7,0.10072
,,02636.002320,C1_42,7,0.08008
,,02626.717440,A5_34,865,9.44448
,,02636.140960,A6_24,85,0.34768
,,02636.545360,A2_21,5,0.12336
,,02635.926240,A6_23,143,0.9008
,,02636.871440,A6_24,23,0.22696
,,02636.980320,A6_23,49,0.25864
,,02637.191200,A3_33,58,0.4088
,,02637.390480,A6_23,5,0.01528
,,02637.310160,A2_22,105,0.42464
,,02637.438480,A6_24,14,0.43376
,,02637.880320,A2_22,33,0.11624
,,02637.983600,B4_23,13,0.09736
,,02629.598080,D4_13,608,8.48768
,,02636.301920,A5_34,114,1.87312
,,02638.205840,A6_23,27,0.23848
,,02637.991040,A6_24,34,0.42128
,,02638.648560,A6_23,26,0.07432
,,02638.187520,D4_13,45,0.86552
,,02639.571040,A2_22,57,0.2972
,,02639.583120,A3_33,37,0.21392
,,02639.907360,A6_23,137,0.47928
,,02638.659200,A6_24,143,1.72728
,,02638.366080,A5_34,164,2.2796
,,02640.647040,A5_13,5,0.01096
,,02640.647360,A5_33,40,0.2016
,,02640.646240,A5_23,5,0.00928
,,02640.646160,A5_43,5,0.01056
,,02640.645920,A5_22,5,0.01144
,,02640.691840,B5_34,6,0.13096
,,02640.715120,B5_41,15,0.10904
,,02640.696560,C5_33,6,0.12568
,,02640.701040,C5_22,9,0.16184
,,02640.490080,A6_24,18,0.26464
,,02640.783680,A5_24,79,0.28856
,,02640.648240,A5_44,48,0.32568
,,02640.822240,A6_23,37,0.09856
,,02641.067680,A6_23,6,0.03232
,,02641.168320,A2_22,5,0.02368
,,02640.841760,A5_14,95,0.45296
,,02640.778480,A5_12,90,0.45728
,,02640.805280,A5_13,112,0.47072
,,02640.826000,A5_11,121,0.4992
,,02640.844080,A5_23,116,0.42928
,,02640.917280,A5_42,93,0.34976
,,02640.896240,A5_43,91,0.48512
,,02640.847440,A5_32,99,0.48336
,,02640.817440,A5_21,100,0.41968
,,02640.900080,A5_31,91,0.42744
,,02640.864080,A5_22,97,0.47528
,,02641.249520,A6_23,24,0.11288
,,02641.054400,A6_24,7,0.13152
,,02641.118720,A5_41,99,0.3972
,,02641.313440,A6_24,8,0.19824
,,02641.598560,B4_23,19,0.15704
,,02641.596320,A6_23,54,0.27736
,,02635.157920,B1_11,930,7.03024
,,02642.132640,A6_24,8,0.11112
,,02642.402000,B1_11,27,0.16568
,,02641.204880,A5_34,350,1.40512
,,02642.593040,A5_41,9,0.02792
,,02642.635440,A5_33,8,0.08336
,,02642.619280,A5_44,21,0.224
,,02642.653120,C5_21,7,0.08176
,,02643.019600,B1_31,10,0.07984
,,02643.018160,B1_13,17,0.10344
,,02643.018160,B1_23,8,0.07088
,,02643.019600,B1_14,11,0.0792
,,02643.018720,B1_33,11,0.08008
,,02643.020080,B1_24,13,0.09696
,,02643.020320,B1_34,9,0.06976
,,02643.022320,B1_32,16,0.11672
,,02643.022400,B1_43,10,0.0696
,,02643.020240,B1_44,18,0.10968
,,02643.022640,B1_42,7,0.06568
,,02642.978800,D4_43,6,0.06784
,,02642.613440,A5_12,107,0.48368
,,02642.615280,A5_13,106,0.38056
,,02642.613440,A5_11,140,0.48736
,,02642.614400,A5_24,86,0.36256
,,02642.603680,A5_43,128,0.52528
,,02642.606480,A5_21,125,0.4804
,,02643.018880,B1_41,88,0.3624
,,02643.018960,B1_21,58,0.33992
,,02643.273920,B1_31,21,0.0676
,,02643.019600,B1_12,88,0.36168
,,02643.266240,B1_13,25,0.09256
,,02643.022160,B1_22,66,0.34016
,,02643.274560,B1_23,11,0.05216
,,02643.257040,B1_14,16,0.08832
,,02643.273600,B1_33,8,0.03632
,,02643.274000,B1_24,17,0.0544
,,02643.272160,B1_34,8,0.0484
,,02643.261280,B1_32,26,0.07928
,,02643.257280,B1_44,31,0.10176
,,02643.274320,B1_42,15,0.0592
,,02643.043840,D3_42,6,0.12864
,,02642.604720,A5_14,145,0.61408
,,02642.608960,A5_23,142,0.5536
,,02642.603200,A5_42,141,0.55936
,,02642.604320,A5_32,130,0.57952
,,02643.000640,A5_41,86,0.24736
,,02642.599120,A5_31,124,0.56344
,,02642.614080,A5_22,129,0.56704
,,02643.657600,B1_41,14,0.24048
,,02643.650640,B1_22,28,0.09704
,,02643.466960,A3_33,30,0.24528
,,02642.776320,A5_34,164,1.05896
,,02643.375520,A5_41,30,0.44256
,,02643.221120,A6_23,63,0.50608
,,02643.008080,B1_11,297,1.13992
,,02643.126240,A6_24,110,1.0672
,,02644.250640,B1_11,10,0.19616
,,02642.620080,B5_22,282,1.8016
,,02644.771840,B1_11,7,0.2344
,,02644.585600,A6_24,21,0.3984
,,02644.429920,C5_22,81,0.75312
,,02645.146240,A6_23,16,0.05496
,,02645.942320,B1_11,17,0.24624
,,02646.294640,B1_11,16,0.3152
,,02639.174080,D4_13,661,7.29328
,,02646.004080,C5_22,26,0.4416
,,02647.213440,D5_23,13,0.04808
,,02647.396320,A3_33,31,0.17096
,,02646.557680,C5_22,58,0.85816
,,02647.540720,C5_22,5,0.07976
,,02647.695120,A6_24,6,0.2
,,02647.827920,A5_34,22,0.49904
,,02648.051680,A6_24,6,0.14224
,,02648.361920,A6_24,5,0.18912
,,02648.417360,A3_33,24,0.29576
,,02648.618560,B6_21,7,0.1936
,,02648.855440,A3_33,18,0.09408
,,02648.836880,D4_43,6,0.07496
,,02648.721440,A5_34,6,0.21168
,,02648.887360,C5_22,31,0.65848
,,02649.695920,B4_23,31,0.19648
,,02649.410960,A6_24,6,0.26256
,,02649.960720,D5_43,6,0.0748
,,02650.276640,D5_23,12,0.11968
,,02646.987680,B1_11,272,3.76992
,,02649.614800,A5_34,138,1.46104
,,02651.223040,B1_11,11,0.21792
,,02651.247120,A3_42,18,0.2184
,,02651.324320,A6_24,5,0.17592
,,02651.562880,B1_11,11,0.324
,,02646.577360,D4_13,331,5.53656
,,02652.014560,B1_11,23,0.48176
,,02652.638880,B1_11,18,0.16696
,,02653.349760,B1_11,14,0.33432
,,02653.641200,A3_33,6,0.03904
,,02653.616720,B6_21,5,0.13272
,,02654.046160,B1_11,13,0.34664
,,02654.202720,B4_23,6,0.02704
,,02654.269120,A2_22,20,0.21344
,,02654.525040,A3_33,10,0.06344
,,02651.327040,A5_34,319,4.20216
,,02655.953360,C2_21,8,0.01976
,,02654.608960,B1_11,139,1.63856
,,02656.389680,A3_33,22,0.0904
,,02656.830400,B1_11,10,0.14424
,,02657.309600,B1_22,5,0.02232
,,02657.370160,B4_23,10,0.15336
,,02657.178560,D5_23,9,0.22336
,,02657.602400,A6_24,8,0.19376
,,02657.947520,A6_24,5,0.14296
,,02658.200000,A6_24,12,0.25176
,,02658.599760,A6_24,5,0.12528
,,02658.952880,A3_43,6,0.0528
,,02659.201040,A1_21,11,0.22768
,,02659.043280,A6_24,23,0.57824
,,02659.795280,A1_21,20,0.32264
,,02660.665120,A1_21,6,0.1372
,,02660.827200,D5_23,31,0.206
,,02659.741120,A6_24,69,1.55872
,,02661.490000,B1_11,7,0.1144
,,02661.214640,B1_22,38,0.21008
,,02661.562880,D5_23,13,0.0384
,,02662.163920,A3_33,24,0.13296
,,02662.456400,B1_22,59,0.16096
,,02662.485200,A3_33,8,0.16792
,,02652.247280,D4_13,985,11.8208
,,02661.898720,B1_11,203,2.3228
,,02664.358160,D5_23,17,0.04176
,,02664.366560,B1_11,20,0.69424
,,02661.632560,A6_24,251,3.32552
,,02665.138480,A2_22,23,0.21808
,,02665.144240,D4_43,16,0.24136
,,02665.199040,B1_11,17,0.2672
,,02666.163040,B1_11,9,0.20184
,,02666.588320,D4_43,5,0.06616
,,02665.100720,A6_24,116,1.61616
,,02664.173440,D4_13,284,3.3048
,,02667.395920,D5_23,23,0.16176
,,02667.506320,B1_11,6,0.2588
,,02655.636240,A5_34,1287,12.15488
,,02666.818720,A6_24,48,1.1008
,,02668.213200,A3_33,20,0.14544
,,02668.290880,B1_11,9,0.23976
,,02668.376080,D5_23,5,0.06672
,,02668.577040,D5_23,8,0.03264
,,02668.073680,A6_24,34,0.80696
,,02669.088720,B3_22,5,0.14072
,,02669.103760,A6_24,6,0.10936
,,02669.331440,A6_24,45,0.70208
,,02670.228400,A1_21,5,0.1412
,,02667.897040,A5_34,260,3.18824
,,02670.398000,A6_24,75,1.34416
,,02667.589120,D4_13,311,4.4552
,,02672.107760,D5_23,20,0.08752
,,02671.858720,A6_24,24,0.33656
,,02671.810960,B1_11,21,0.64248
,,02672.750080,B1_41,22,0.06352
,,02672.765280,B1_21,6,0.05088
,,02672.753920,B1_31,7,0.06112
,,02672.577280,B1_11,16,0.23264
,,02672.750960,B1_12,17,0.06504
,,02672.752880,B1_13,9,0.0612
,,02672.752640,B1_22,11,0.0624
,,02672.318880,A6_24,23,0.43216
,,02673.173600,B1_21,48,0.20736
,,02673.047440,B1_31,67,0.25928
,,02673.141120,B1_13,56,0.20264
,,02673.147760,B1_22,52,0.174
,,02673.020320,B1_23,71,0.21872
,,02673.007600,B1_14,91,0.29872
,,02673.007440,B1_33,84,0.254
,,02673.048960,B1_24,68,0.2624
,,02673.002160,B1_34,62,0.20824
,,02673.162480,B1_32,52,0.18432
,,02673.002160,B1_43,79,0.2388
,,02673.106480,B1_44,68,0.2424
,,02673.048960,B1_42,64,0.24288
,,02673.301040,B1_41,57,0.18888
,,02673.251600,B1_12,58,0.20488
,,02673.305920,C2_14,10,0.13968
,,02673.141200,A6_24,16,0.37608
,,02673.174240,B1_11,180,0.7176
,,02673.944000,D1_12,5,0.05528
,,02673.960000,D1_34,8,0.06144
,,02673.944000,D1_32,18,0.13784
,,02673.946560,D1_44,5,0.096
,,02673.930560,C1_21,18,0.06776
,,02673.960880,C1_31,8,0.03776
,,02673.944000,C1_12,16,0.11184
,,02673.944880,C1_14,9,0.08496
,,02673.935120,C1_34,5,0.0548
,,02673.955200,C1_32,5,0.07544
,,02673.948400,C1_43,5,0.04256
,,02673.960960,C1_42,8,0.03184
,,02673.888320,B1_41,5,0.01608
,,02673.887760,B1_21,8,0.02352
,,02673.887360,B1_12,5,0.01288
,,02673.888800,B1_13,6,0.01512
,,02673.889120,B1_22,7,0.03576
,,02673.885520,B1_32,7,0.01504
,,02673.890080,B1_44,11,0.11312
,,02673.937120,A1_31,9,0.0784
,,02673.934880,A1_23,13,0.05504
,,02673.943920,A1_33,11,0.09864
,,02673.957040,A1_24,10,0.04352
,,02673.958240,A1_32,5,0.09864
,,02673.716320,A6_24,7,0.25696
,,02674.075680,D1_31,20,0.1704
,,02674.145520,D1_12,6,0.07768
,,02673.950080,D1_23,24,0.33328
,,02673.946560,D1_14,7,0.29208
,,02674.169680,D1_34,5,0.11328
,,02673.946560,D1_42,12,0.27384
,,02673.948400,C1_41,16,0.27408
,,02674.206880,C1_21,8,0.11168
,,02674.169680,C1_12,10,0.07048
,,02673.950080,C1_22,12,0.37664
,,02673.963600,C1_23,10,0.29144
,,02674.173040,C1_33,5,0.16504
,,02674.154800,C1_34,6,0.09424
,,02673.890480,B1_33,117,0.50648
,,02673.887760,B1_34,141,0.50512
,,02673.901040,B1_43,127,0.49352
,,02673.938320,A1_41,43,0.24296
,,02673.930000,A1_21,74,0.39496
,,02673.961120,A1_44,7,0.22016
,,02673.963520,A1_42,6,0.27168
,,02673.977600,D1_41,35,0.5196
,,02673.950080,D1_11,39,0.45088
,,02674.134240,D1_33,9,0.27648
,,02674.352720,C1_12,9,0.14344
,,02673.927920,C1_24,212,0.64008
,,02674.298400,B1_21,67,0.3404
,,02673.892240,B1_31,110,0.542
,,02674.250880,B1_13,89,0.27288
,,02674.336800,B1_22,57,0.18232
,,02673.888880,B1_23,122,0.518
,,02673.890160,B1_14,106,0.51216
,,02673.893600,B1_24,89,0.59736
,,02674.276240,B1_32,75,0.24288
,,02674.251360,B1_44,89,0.346
,,02673.887760,B1_42,90,0.56664
,,02674.500960,B1_41,105,0.34072
,,02674.252320,B1_11,127,0.50296
,,02674.427680,B1_12,93,0.33424
,,02674.513200,B3_22,6,0.18064
,,02674.543040,A6_24,12,0.3964
,,02672.271360,D4_13,246,3.32768
,,02675.319440,A6_24,52,0.90232
,,02676.321760,A6_24,6,0.19088
,,02676.810160,A6_24,6,0.14616
,,02677.082320,A6_24,16,0.29888
,,02677.552720,D5_23,10,0.04232
,,02677.545920,A6_24,11,0.19464
,,02678.138240,A6_24,33,0.98344
,,02679.267680,B1_11,18,0.44264
,,02679.930240,B1_11,6,0.05352
,,02680.484880,A3_33,7,0.15224
,,02679.352800,A6_24,40,1.0612
,,02680.575120,A6_24,7,0.05184
,,02680.988960,B1_22,5,0.142
,,02680.850800,A1_21,5,0.05648
,,02680.732960,A6_24,6,0.21704
,,02681.022320,A1_21,20,0.34584
,,02681.273920,D5_23,17,0.0428
,,02681.513360,B1_11,27,0.13656
,,02681.615920,B1_22,13,0.03392
,,02681.622400,B1_41,12,0.02808
,,02681.790320,B1_41,18,0.0552
,,02681.631680,B1_21,29,0.1868
,,02681.615920,B1_31,31,0.1812
,,02681.763120,B1_11,25,0.07208
,,02681.628240,B1_12,10,0.02248
,,02681.785040,B1_12,14,0.042
,,02681.624320,B1_13,33,0.17728
,,02681.764880,B1_22,22,0.07768
,,02681.636000,B1_23,43,0.14816
,,02681.634880,B1_14,38,0.14776
,,02681.628480,B1_33,34,0.13544
,,02681.636080,B1_24,41,0.16568
,,02681.645280,B1_34,38,0.13808
,,02681.641200,B1_32,27,0.16528
,,02681.653680,B1_43,41,0.11832
,,02681.641440,B1_44,24,0.15856
,,02681.651040,B1_42,41,0.1416
,,02681.589600,A1_21,28,0.1724
,,02682.141200,B1_41,10,0.12264
,,02671.188080,A5_34,1076,10.9944
,,02681.535760,A6_24,60,1.14776
,,02682.821360,C1_11,14,0.10848
,,02682.793520,C1_24,7,0.1612
,,02682.814080,C1_42,7,0.0892
,,02681.954160,B1_11,135,1.11968
,,02682.845280,A6_24,40,0.75176
,,02683.397360,D5_23,47,0.28064
,,02683.835440,D5_23,19,0.05048
,,02683.986320,D5_23,7,0.03584
,,02684.376000,D5_23,52,0.25944
,,02683.728720,A6_24,46,0.74728
,,02684.854960,D5_23,18,0.24488
,,02684.598480,A6_24,20,0.51288
,,02685.228800,D5_23,11,0.15472
,,02685.532480,B1_14,5,0.10264
,,02685.529040,D5_23,104,0.53
,,02685.215120,A6_24,46,1.1288
,,02686.606000,B1_11,9,0.08456
,,02686.836720,B1_11,22,0.12872
,,02687.364960,B1_14,18,0.39832
,,02687.652720,B1_43,5,0.13576
,,02687.681920,A1_21,8,0.08216
,,02686.625520,A6_24,109,1.10408
,,02688.174720,A6_24,5,0.07968
,,02688.592160,A6_24,7,0.08712
,,02688.809840,B1_11,11,0.16496
,,02688.780160,D5_23,40,0.35936
,,02689.023280,A6_24,8,0.06128
,,02688.924560,B1_14,13,0.29296
,,02682.303760,A5_34,755,7.09208
,,02689.078720,B1_11,31,0.35824
,,02689.566720,B1_11,10,0.14592
,,02690.109440,D5_23,5,0.01712
,,02689.844320,A6_24,46,0.66728
,,02690.665200,A6_24,9,0.28408
,,02691.162080,A6_24,51,0.39616
,,02691.697680,A6_24,23,0.42784
,,02693.031440,A3_33,41,0.32208
,,02675.712560,D4_13,1371,17.75976
,,02693.312720,A6_23,5,0.16536
,,02692.754960,A6_24,47,0.85496
,,02693.583600,C3_12,7,0.13392
